text,homophobia,racism,misogyny,xenophobia
rt @user mina favelada é ridículo !!! https://t.co/ndqhnkgufc,0.0,0.0,1.0,1.0
eu sei lá nego e mongol,1.0,0.0,0.0,0.0
olha a felicidade do puto querendo piroca na boca 😦😦 que inveja https://t.co/ipqz5nrez0,1.0,0.0,0.0,0.0
@user sério viado,1.0,0.0,0.0,0.0
"rt @user buceta todas tem, postura só algumas 😉",0.0,0.0,1.0,0.0
bugaram de awm em mim!!!! awm viado!!!!!!vtnc kkkkkkkkkkkkkkkkkkk,1.0,0.0,0.0,0.0
meu deus se vai dar hate faz direito sua porca feia e burra,0.0,0.0,1.0,0.0
rt @user e o lucas q ficou abismado de não ter área de telefone no sítio? ahahsjsjs pqp carioca mora em outra mundo msm,0.0,0.0,0.0,1.0
@user essa macaca vai ter que fazer,0.0,1.0,0.0,0.0
@user sacana kkkkkkk,0.0,0.0,1.0,0.0
viado quer ver q essa porra vai dar uns 100 fv kkkkkkkkkkkkkk parei,1.0,0.0,0.0,0.0
@user ahahah ent temos de ir apanhar a puta 😝,0.0,0.0,1.0,0.0
"@user @user ô vagabunda, te amo, te considero irmão puta",0.0,0.0,1.0,0.0
"rt @user puts sou tão boiola por sope que nem sei
https://t.co/3rn2vdab5v",1.0,0.0,0.0,0.0
"tenho do da menina que amar ele de verdade, e ele não se permitir gostar dela por causa do que essa vaca fez com ele",0.0,0.0,1.0,0.0
@user é impressionante que tem nego que paga pau nos replys.,0.0,1.0,0.0,0.0
Até parece minha esposa sentando em um pau. #cuckold #hotwifeclubfan #hotwife #corno #cornomanso #cantodoscornos #corninho #esposasafada #esposaliberada #namoradaputa #slutwife https://t.co/RKI1CcGw1t,0.0,0.0,1.0,0.0
primeira vez na vida que vejo uma leoa com sotaque carioca ☻,0.0,0.0,0.0,1.0
o cara trabalhando nego aloprando tnc,0.0,1.0,0.0,0.0
"rt @user não tenta mudar piranha, piranha não muda",0.0,0.0,1.0,0.0
"[3/8 12:59] cecilia: Apois tire ele da gaveta q eu n sou palhaça sua filha da puta
[3/8 12:59] cecilia: ta achando q eu sou suas cachorra eh
[3/8 12:59] cecilia: seu cu",0.0,0.0,1.0,0.0
more vc tá putinha pq?,0.0,0.0,1.0,0.0
"putinha do boquete, credo que baixaria 😂😂",0.0,0.0,1.0,0.0
@user @user piranha apaixonada,0.0,0.0,1.0,0.0
rt @user fica puto nn urubuzinho os alemão também gosta de ouvir mc poze.. https://t.co/iwvjehl6dj,0.0,1.0,0.0,0.0
@user e um nojo essa mulherzinha..🤢,0.0,0.0,1.0,0.0
as piranha do bato passa jogano a xrc 🎶 @user,0.0,0.0,1.0,0.0
"ifood me mandando cupom achando que vai me ganhar, hoje não piranha",0.0,0.0,1.0,0.0
caralho que susto viado,1.0,0.0,0.0,0.0
e eu aq querendo ser uma sapatão,1.0,0.0,0.0,0.0
rt @user quem disse que uma gaja feia não pode ter lomotif 🤢✨ https://t.co/h9g8i9oal1,0.0,0.0,1.0,0.0
"rt @user mina que pega pia sabendo q o pia namora é o auge do vagabunda, e o pia então nem se fala",0.0,0.0,1.0,0.0
mochila nas costas radinho na cintura bonezin pra trás só caçando puta,0.0,0.0,1.0,0.0
"só queria conhecer alguém que não conhece o hetero de taubaté e nem as meninas, tá foda pqp",1.0,0.0,0.0,0.0
