text,hatespeech_comb
rt realmente eh grande rede fufas,1
rt vida babar ovo bia bia feia gorda,1
rt queria avisar amigas escola inteira conhece gente grupo sapatão viado sei disso falaram,1
rt junta mt sapatao grupo n né,1
rt irmãos assistem bonecos muitas vezes querem boneco respeito favor ht,1
rt ridiculo acharem gays fufas diferentes todo resto pessoas normais gostos diferentes deixemse disso,1
rt antes homossexualismo proibidodepois passou toleradohoje normaleu vou embora antes vire obrigatór,1
rt filha maria rosario x filhos jair bolsonaro confia pra dar conselho,1
rt ainda superei clipe baiana casal sapatão afrocentrado,1
rt concordo nada contra homossexualidade,1
rt países acolhendo refugiados gastar dinheiro ajudando gente lá país infelizmente gente dá,1
rt países ricos aceitam refugiados certíssimos,1
rt todo respeito dia sair criança lugar onde saem fezes humanos levy fidelix pod,1
rt namoradas hoje queiram sexo vez desculpa dor cabeça vestem camisola ederson entra nada,1
rt mundo fufas mim,1
rt lamarca tentar correr atrás blocosovietico pique pra acompanhar morreu meio caminho,1
rt fazer pesquisa intenção voto pro bolsonaro twitter igual fzr msm pro trump tumblr,1
rt 1 mídia adestra povo julgue homem faz diz,1
rt notaram nunca jamais terrorista ditador genocida chamado mídia extremista esquerda,1
rt 2 esquecerem faz podem estudar lógica resto vida passarão nunca imbecis,1
rt samaris fala melhor português jorge jesus,1
rt orgulho hetero homofobia abs,1
rt pênis melhor alimento feminino pois contém carne leite ovos enche barriga 9 meses haha,1
rt patrulha politicamente correto politicamente fascista esquerda tolera diversidade semeiam dit,1
rt gente mulher parece tia fica cozinha verdade gênio física masterchefbr,1
rt lembremse feminazis oriente médio mundo muçulmano onde reina sharia dia internacional mulher,1
rt gayzada ta nervosa aqui kkkkkk,1
rt q levy fidelix disse aparelho excretor reproduzonde homofobia mentira lugar nenhumcambada,1
rt puxa vou perder sono causa tanta calúnia xingamento kkkkkk q debochar desses medíocres kkkkk ñ eme,1
rt gente preocupada vírgula ñ imoralidadeengolem camelo engasgam mosquitohipócrita medíocre,1
rt feminazi mulher perigo dirigindo loira burra pega vários piranha roupa curta merece estupro homem babaca noooooossa,1
rt problema islão etnia sim ideologia visa destruir cristianismo referi futuro,1
rt único vai sair inelegível dessa porra bolsonaro nenhum crime costas vai vendo,1
rt petista bacana petista cana lulanacadeia,1
rt noruega refugiados aceitam apartamentos populares exigem casas,1
rt pq aspas bundas,1
rt orgulho homo pode tweetar orgulho hetero preconceito whats the problem with u guys,1
rt espero autobiografia cavaco venha impressa papel folha dupla alguém mo oferecer arranjolhe util,1
rt difícil amar primeiro gorda feia difícil olhar espelho sabendo,1
rt sapatão ô raça,1
rt branco msm,1
rt tão sapatão sabe oq pauuuuu,1
rt excesso carne xota feia peitao bundao cancer mama nódulo tireoide gorda femi,1
rt pl 251615 propõe imigração massa refugiados islâmicos brasil queremos sharia brasil,1
rt burra pq concordo vcs pensei q mulher livre ah éa liberdade acaba quand,1
rt parabéns artigo q ficar olho aberto esquerdopatas,1
rt ficou putinha pq ninguém deu moral pros falsos estupros assumiu feminista faz d,1
rt negro gay pobre apoiando bolsonaro precisam mudar discurso pq homofóbico racista cola,1
rt fala squad — bando fufas queridas 333,1
rt idiotas inúteis,1
rt lugar mulher tanque ironlady damadeferro margarethtatcher inspiração,1
rt racista dei uns bj neguinho,1
rt agora tá moda colocar culpa países om engane outrosquem produziu refugiados eua otan,1
rt coisas ler dia mulher excluído pq paciência pra pessoa tão burra,1
rt acho burra mulher q prefere separa vive mentiras otaria gosta corna faz feliz,1
rt vezes semprersrs anjos bonzinhos idealiza aliás matam curam salvam sempre obedec,1
rt 8h06 07032017 naily vai ter cschaçadaaa 8h06 07032017 naily várias sapatão,1
rt angola estuda,1
rt stf obrigar povo indenizar preso cúmulo peço apoio proposta direciona indenização crimin,1
rt favor criação dia nacional orgulho heterossexual popularmente falando dia hétero diga,1
rt incitação estupro país canalha,1
rt alemanha segura europa segura culpa políticos traidores islão aqui,1
rt faz sentido portugal acolher imigrantes enquanto população encontra desempregada obrigada emigrar,1
rt barreirenses podem confiar alguém defende tamanha aberração vamos entregar ps destino municí,1
rt vão aplicar lixo educacional escolas muçulmanas portugal,1
rt tanto quanto militante defensora ditaduras angola cuba venezuela defensora corrup,1
rt homem feminista igual branco alma negra nao existe,1
rt homem gosta mulher homem gosta feminilidade gosta mulher sapatão,1
rt mano mulher tá master chef sinto mt burra masterchefbr,1
rt daniela mercury parou tocar bloco passou polícia militar obrigado ouvido pm pinico,1
rt 5 patinhos passear além montanhas p roubar pm chegou pá pá pá pá nenhum patinho voltou lá http,1
rt habibs pósverdade laudo revela menino joão morreu após uso lançaperfume,1
rt sdds jogos d futebol verão fufas sporting vs fufas benfica lmao,1
rt todo angolano quer policia militar faa daqui nada angola nâo tera gatuno,1
rt vigarista sujo mantém homem íntegro réu crime cometeu liberta juiz,1
rt gays franceses migrando direita razão disso bem simples avanço islamismo europa,1
rt ninguém cruza lixos ruas aeroportos restaurantes possível receber merecem,1
rt brasil parasitas traidores cúmplices d protagonistas d maior esquema corrupção país chamados p imprensa,1
rt fazendo bolsonaro crime abuso d autoridade politicagem barata suja cara q,1
rt jihyo feia jihyo gorda porra queria feia gorda jihyo pfff,1
rt segundo esquerdopatas plantão pior recessão história pib negativo últimos 2 anos culpa 8 meses g,1
rt usa termos mariquice relacionar islão invasor ainda pergunta porque dão tempo antena,1
rt stf pra desbloquear wathsapp serve pra prender lula,1
rt favor eutanásia apoiam livro cavaco silva,1
rt pessoa feia pode ficar bonita bonita feia pessoa gorda pode ficar magra magra gorda julgue bele,1
rt excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo,1
rt desde qnd preto pode ter dinheiro branco sentido,1
rt quero rosa quero igualdade salarial ass suzana acorda meiodia sustentada pais procura emprego,1
rt mulher q burra pqp,1
rt mãe natureza chora cada vez homem branco mata árvore pra fazer ingresso show anitta,1
rt face desumanidade ganância cinismo movimentam volta mamatas roubalheira vergonhas anti patri,1
rt associação fufas narcóticos alcoólicos antónio arroio,1
rt dubai riquíssima recebe bem turistas fé religião muçulmana recebe refugiadosa paris,1
rt sapatão sofre tanto,1
rt protetor animais totalmente contra zoofilia sexo animais nojento criminoso compartilhem ess,1
rt feliz dia mães pras mães familia tradicional,1
rt love on top fufas lá,1
rt ponto branco pila pedófilo dente leite,1
rt tras twitter maconheiro fazem tudo pra tirar reaças site,1
rt gosto pessoal honesto assim assume acha povo sertanejo algo segunda classe https,1
rt vc pensa prender bandido causa crise presidiária pq vc cretino filha puta pensa trab,1
rt sapatao vao domina mundo,1
rt existem dois tipos homem,1
rt chora petralhada bolsonaropresidente,1
rt difícil pra mina burra insegura nunca conquistou nada conviver mulher bonita inteligente independente,1
rt opa fufas tratem,1
rt oi sapatão kkkkkkkkkkkkkkkkkk,1
rt odeia bolsonaro quer bem brasil bolsonaromerepresenta,1
rt feia achando bela gorda achando gostosa olhos sangram,1
rt apresentovos missil aen17 totalmente dirigida angola dó piedade angola vale n,1
rt verdades precisam esfregadas cara toda feminista,1
rt amosou revolta ofendidinhos piadas,1
rt fufas d lx tão falsas q dói kkk,1
rt burra mulher vira piranha pra provocar ex,1
rt preconceituoso dissesse loiras nordestinas,1
rt trump devia revogar decisão obama aceitar refugiados cuba disso imprensa esquerdista reclamou,1
rt roberta mesma idade emilly sabem pq compreendida dizem vai melhorarpq outra feia gordal,1
rt bolsonaro acaba estória tratar criminosos cidadãos primeira categoria resto resto bolson,1
chama sapatão vezes,1
refugiados têm fifa aulas 17 30,1
sabe acaba tráfico parando fumar maconha vagabundo imundo,1
sabe voce eh feia cara eh gorda eh casokkkchorando,1
sabia cara tremendo pau cu dá pra ver vídeos youtube,1
sai marvel fan roteiro igual ator branco pra emprestar vai lá votar pca ator sarado vcs ganham,1
sai ow nega,1
sair ruas manifestar apoio donald trump babacas palhaços idiotas aí p brasil sair rua,1
saiu programação carnavalesca goleiro bruno come macarrão engravidar namorada joga mata mata alimentar cachorro enterro ossos,1
conhece refugiados sabe índole cada sabe quer terrorista lá,1
sapatão pros íntimos pra senhora dona lésbica,1
sapatao tudo apegada,1
sapatão machista uó pqp vai tratar mana,1
sapatao nao deveria sentir cólica menos menstruar,1
sapatão trovando igual homem,1
saudades exército fufas revoltadas sociedade machista cis atacarem pessoas,1
alguém quiser piteu aqui grupo fufas,1
menina chama rayane faz 15 anos automaticamente fica grávida,1
angola considerado melhor destino europeu 2018 desisto vida,1
chega nesse cblol gritar vagina 18 começa chorar 25 sai correndo 57 sabem cblol,1
mulher excepcional cozinha vou sentir lixo sei quebrar ovo direito masterchefbr,1
foderam cabaços,1
foderam fdp,1
contrário mídia estaria falando ódio ultramegadireita negro vão deixar pa,1
mito cuspindo jean homofobia né,1
segues 2 mil porcas insta problema metes 1 gosto foto d colega q namorada n conhece dá início 3ª guerra mundial,1
segundo jênio doutrinado professor militante ateísta esquerdista cristianismo religião,1
sei onde começar,1
continua assim qualquer dia sporting consegue emprestar jogadores clubes primeira liga,1
piriguéte conquiste ato dê valor conquiste toda vida,1
dúvidas triste realidade vive angola amor pátria iremos longe dificilmente,1
sempre vejo homem bigode interrogome aposta desgraçado perdido,1
sempre válido saudar sapatão,1
presidiário pena estuprador caras estuprados lá dentro pq esquerda quer gente,1
viemos macacos pq ainda existem macacos ciência nao explica,1
sen richard blumenthal nunca lutou vietnã disse anos sim grande mentira agr distorce,1
castelo branco lili canecas filho,1
furacão sandy tá assim imagina furacão preta gil deve ter sido dizimou dinossauros,1
ronaldo ganhar prémio melhor mundo espero volte dizer soltarem fogos madeira verão passado deu merda,1
amante homi fodido burra duas vezes pepita mulher,1
sera alzheimer nao lembro,1
prazer matar muçulmano,1
sério ainda gente fica postando foto legenda gorda feia,1
liga mulher faz burra,1
sermulheré achar vc gorda normal feia,1
sermulheré dependendo região poder chicoteada obrigada usar burca apanhar legalmente marido poder dirigir etc,1
sermulherénão feminista,1
sermulheré dia marido prepara jantar romantico fim noitevc faz greve sexo pra seguir,1
sermulheré ter ter possuído útero ovário trompas falópio etc resto gambiarra internationalwomensday feliz dia mulheres,1
sermulheré ter vagina pênis homem,1
carne negra esfha habibs vou evitar calabresa,1
coisa odeio começa pre termina to preconceito,1
pessoa vê documentário ainda acha refugiados deveriam aceitos lugares coração,1
vc bate mulher vc covarde merda vc bate nessa mulher além covarde certeza vc gosta,1
vc gosta legião urbana favor unfollow aqui gente vergonha cara bom gosto musical porra,1
vc namorado diz olha gostosas bate umazinha nunca fuja franguinha caráter,1
quer refugiados pare crialos,1
quer refugiados pare crialos parem invadir países superexploralos,1
precisa lembrar alguém consegue refutar linha p sentir merda sinal,1
seguiume fufas porto ontem pensei brincadeira levam merda sério,1
sim 16 anos jovem normal vendo mulher pelada masturbando joaquinresponde,1
sim dia mulher — ata desculpa burra,1
sinceramente refugiados países vizinhos vejo porque desespero questão crie óbvio,1
sinto cada vez nojo comunicação social esquerdalhos mau perder youarefakenews gotrump,1
sistema legal falido 77 refugiados entraram eua desde adiamento veto 7 países suspeitos,1
vira sapatão nunca pedi nada,1
sobre tal goza boca,1
coisa detesto atrasado mental atrasado mental q pensa campeão qd atrás ecrã pc,1
lembrando hoje 08 março diadamulher m u l h r pra homem usa saia maquiagem etc dia 1º abril paz,1
lembrando homem saia maquiagem comemorando diainternacionaldamulher apropriação cultural vamos admitir,1
foco resistência antifrangas modernas culhões,1
nao pode gorda feia,1
machão ano inteiro chamam mulher feminazi puta burra hoje pagando feministo p ganhar uns rt asco,1
pensam crise vão arranjar emprego,1
podia mulher pra reparar roupa,1
pra deixar claro faz clube macho turminha foda merdas machistas baitolas recatadas,1
sofrendo pele cobra turma vai sentir real socialismocomunismo nada disso cabeça anta,1
sempre fazerse vítima ameaçar queixinhas racismo xenofobia debatam homens,1
favor prebiscito merdas povo vai aceitar nunca liberação,1
mocidade independente falou maconhero 32 anos textão feice mora mãe mocidade menos independente,1
homossexual quer dar heteros porque fufas ficam lamber dedos cheio batata frente,1
so vagaba twitter hora,1
verdade vai lollapaunocu vc sabe q gosta chupar pau,1
deus paola curitu tweet falando sapatao ibdico co pasaa mal,1
sr gostaria q lesse humilde desesperada carta n quero ir pro inferno q faço c escravos,1
parabéns mulheres direitaque roubam país petrobras aposentad,1
status desesperado tentando achar ingresso rock in rio absurdo n ter cota p negros,1
status pegando uber clichê vida ca sapatão ouvindo ana carolina,1
ja vi noia indo balcão pedir pra trocar pq gostava cheddar hahahahahahahaha,1
ué homem branco fez povo pensa colonização,1
branco doendo porque capacidade joga culpa cotas,1
tô vontade bem grande mandar atual dá ex ir fuder quer ficar encarando,1
tô considerando ideia usar burca pra ter interagir pessoas,1
tá curtindo gente feia gorda,1
taca pedra comunista,1
tá certa maria corsário processar cachorro safado roubou cigarrinho inocente filha,1
mim 30 dias pra mulher 1 dia pro homem,1
merrda politicamente correto ta fazendo europeu apanhar cara refugiados nao sabe defender,1
talvez nao descoberto gzsz ano enem estaria fazendo medicina sapatao eh praga,1
tão lamentável photo sélfi academia evidenciando musculatura vai criar vergonha rapaz,1
tão lésbica jogava campo minado pra pegar mina,1
tá pra nascer mulher burra to celular pq esqueci cabo computador estágio,1
mulher burra demais faz pqp,1
tava inscrevendo sisu achei opção cota branco mec assim n pra ajudar miga,1
tava pensando aqui cara meninamulher burra,1
podia menos preparar vestida burca ninguém obrigado ficar olhando corpinho aí heim,1
amo perdidamente agora rt graça ter 5846844360681615 followers tweets merda,1
tecnica automaçao nao consegui nao pq burra nao boa suficiente provas pré requesito sim pq mulher,1
dias vou sapatao próprias sapatao hoje,1
temer lixo humano,1
gente aceita branco tbm sofre preconceito acha negros sofrem sendo q negro q fala mal branco aqui td dia,1
gente tão chata burra entende porque dia mulher,1
homem pensa mulher máquina refrigerante vc deposita apoio recebe foda,1
mão homem calos,1
mulher burra invés seguir frente anda pra trás pra cometer erro,1
mulher termina namoro fica gorda fica feia palida umas diferente fica gostosaaa linda maravilhosa,1
prender petista grita temer estádios vai esquerdar outro lugar deixa ver hipismo paz,1
tanto negro nesse bbb q vão usar estalecas pra comprar droga,1
uns pernilongos angola aqui possível,1
vergonha pai dirige monza 94 posta photo insta fumando droga namoradinho fanquero popular marmita vagabundo,1
preocupar filho 1 ano mulher burra velha filho sai,1
mensagem pais dão grandes mamos boca filhos locais públicos nojento parem merda,1
tentando intender idiota face q compartilhou ideia dessa trouxa aff q mulher burra vidanem deve,1
ter cabelo curto desgraça sempre tá feia gorda,1
teresa quero ir quintal toda gente excepto ignores teresa sitio fufas toda gente bora1,1
ter pena presidiário custa estudante brasil pena inocentes acabam,1
kajskajsj florzinha menos sapatão então volto abril quiser sequestrar antes disso agradeceria,1
boca suja pra evangelico sai armario rapaz block pq criança 15 anos pra ta dormindo ja,1
voce ta lendo catraca livre amigo vi cristo dizendo crianças 6 anos pode mudar sexo nao,1
preto nada contra,1
ter cota pra inteligentes kkk,1
tipo vc roupa feia olha fala amiga piranha roupa ta deixando gorda q vc ja,1
capacho ideologia apoiar cultura apedreja açoita mulheres porque,1
todo dia to bem sapatao sim dias surpreendo,1
todo mundo concorda comigo hitler,1
toma troxa,1
tome vergonha ganha 1213 salarios todos privilégios fala greve parar trabalhar ainda 1 mil,1
vc chama gorda feia,1
totalitários cobardesqueixinhas nojento vive impostos racista antinacional branco,1
tou ver filme fufas aaaaa,1
trabalhando graças feminismo rh decide vou escolher mulher pq nao concluindo faculdade cagou foto bolsonaro,1
trans nunca vai mulher além pinto coração,1
transposição rio francisco obra merda custou bilhões enriqueceu empreiteiros petistas,1
trazei feminista joaquinresponde,1
treze refugiados deportados estados unidos histeria cubanos,1
outro imbecil útil usando fc diva pop achando ta destruindo mundo pensamentos perdidos,1
ora ora idiota aqui,1
trump diz refugiados devem voltar países opção informações feedly,1
trump preconceituoso racista péra,1
sardinha parecem fufas — namuradas cara,1
ditador moral pra falar mal ninguém vagabundo,1
quis dizer mulher burra outra dá valor trouxa etc,1
uber puta mulher quer gp precisa grana vai lá dá barato prático fica ideia ae,1
uééé direitos iguais lutam igualdade igualdade dá conveniência,1
ué turma defende marginal revoltado pessoal tirando sélfi goleiro bruno então guerreiro povo merece 2ª chance,1
pode feia magra bonita gorda toda osh,1
reproduz igual roedoreskkkkk,1
atitude reprovável bancada,1
chuva tweets xingando origem site diario nordeste globo,1
coisa agora entendo porquê refugiados sírios muçulmanos sunitas,1
coisas ruins capitalismo ter dado oportunidade vc viva hoje desfrutar rede c,1
moça acima peso aproveitou avançado estado embriaguez agarrou vou delegacia prestar queixa carnavalsemassédio,1
mulherdeverdade boa cama gosta seduzir seduzida gosta provocar frescurinhas,1
mulherdeverdade pode usar silicone usará cérebro primeiro lugar,1
mulher concorda feminismo outra definição burra,1
delinquente flagrado fumando droga aqui camarote glacial joaquin teixeira levemente espancado encaminhado autoridades paz,1
filho vem atrapalhar criam lei aborto idoso atrapalha criam lei eutanásia eis soluções materialismo individualista,1
imigrante islâmico ataca mulher suécia frente filho dose cultural esquerda apoia,1
negro branco fazendo duelo piada humor negro,1
retardado mata beber aí tentam proibir todo resto beber tb,1
terrorista radical islâmico acabou atacar museu louvre paris turistas ficaram presos frança novo espertos eua,1
uns saco culhões,1
carrão novo ganhou mérito lambendo saco governo petista,1
lugar ralação po fantasia burca todo respeito alguém vai querer processar,1
liberou burca absurdo,1
urgente recado claro esquerdopatas gente vai destruir tudo ama,1
vagabundo chega agarrando menina sejem cavalheiros ola tudo bem linda labios devem ter gosto mél vamos constituir familia,1
vai dai chato,1
vai lançado manual boas maneiras lidar fufas gays transsexuais chamados lgtb notícias matinais rádio,1
vai tomar cu judiciário vergonha brasil revoltante,1
vamos boicotar habibs fiscalizar droga meninos entram loja pra intimidar clientes,1
vamo negro nao vamo abusar ne,1
vamos jogar jogo hoje sempre vencedor falar trump discurso bebam shot cerimónia vai passar tirinho oscars,1
então vaticano perdeu politicagem barata hj vontade cristo importa menos número fieis,1
vão comer arroz feijão fdp frescos caralho,1
vão tomar cu todos,1
várias sapatão linda aqui escola kero,1
vc ai islam vc vai morrer antes carnaval,1
vc burra hein mulher,1
vc comunistadesculpevc condenado eterna dor sofrimento,1
vc isis vc vai entrar canoa eua então larga bicha medrosa trump,1
vcs fufas bue abusadas,1
vc tá feia gorda ninguém vai gostar vc assim,1
veja fotos vídeo islão aqui pnr islão muçulmanos mesquitas portugal,1
velho ultrapassado idiota pq mulher preguiçosa burra inclua perversão travamos,1
vem gente angola trovar boy né amores,1
vencedora concurso seguidora q bunda parecida pode passar sede retirar grosso prêmio,1
venero toda mulher causa nascimento querida gira burra tempo,1
ver 1 mulher 1 olho negro coisas revolta nunca sei 1 ex carrilho 1 gótica passar dificuldades económicas,1
parece fidel castro che matando povomas ainda faltam milhões mortes pra igualar,1
vida sapatão amar amiguinha hétero sabe apaixonada,1
exatamente chamasse branquinha orgulho cara namorar branca,1
viva socialismo viva chavez viva amigos pt,1
vivemos tempos interessantes aqui partido extremadireita conservador antiislão homofóbico,1
carinha bonitinha porque magrinha feia gorda povo escutado né bonitinha,1
acredita governo obama concordou receber milhares imigrantes australia vou analisar acordo idiota,1
cheinha gostosa ponto,1
negra bonita,1
jovem gosta restart ainda vai ter vergonha si,1
adora alfinetar amigos homens falando famosos lindos lembrese pegariam conhecessem,1
ouvia mamonas assassinas dava risada devia cadêia,1
fufas putas crl bastou meter video namorada insta todas irem seguir,1
fala mal silas malafaia porque modelo pai nunca,1
tá gorda demais tá feia amo precisa arrumar,1
vo chega garra daqui 7h toda perdida saber nd 3 mil conteúdo atrasado triste feia gorda burra,1
voltei hospital agora ver tio tá gay tá melhor tá pegando peito enfermeira,1
vou falar viu mulher burra dá valor naquilo pqp,1
vou repetir pergunta pq uns nego q burro pra caralho vc comia pau primeiro,1
vou ver curso pra aprender burra porque olha tá difícil aturar raça medo mulher sabe pensar sifudê,1
vsf mano fico perplexo ver umas desgraça apoiar umas coisas tão absurdas dia negro falando salvou negro branco,1
sinto cheiro sapatao riririri,1
sei q bosta,1
wtf tt sobre boatos fufas conhecidas porto seguirme q merda ess,1
tipo nao quero saber brancos angola assassinados metrópole fez ainda pior nativos,1
islão religião outrasé doutrina totalitária literalmente escritade religião politica maomé,1
tô esperando sapatão fazer,1
sei cotas sabia disso putaria porra,1
seguir tt facíl apresentar amigas sapatão ngm quer kkkkkk,1
vdd culpa menino 11 anos otário chamava burragordafeia todo santo dia tava quinta série ¯¯,1
