text,hatespeech_comb
tenta a olga cardoso,0
vais dizer que é mentira,0
ryan morreu numa missão vitoriosa segundo general mattis não uma falha hora dos eua ficar esperto e começar _,0
o brasil não tem condições de receber refugiados de países em guerra,0
sabe aquelas correntes tipo quanto like mais ajudaremos as filipinas com o tufão poise º lote de likes entregue,0
sabe como acaba com o tráfico tu parando de fumar essa tua maconha seu vagabundo imundo,1
sabem o que eu descobri uma pessoa acróstica adivinhem quem é hahahah,0
sabemos bem o que é sermos boicotados e censurados por isso vamos protestar contra o pensamento único do sistema,0
sabe quando voce eh feia e a sua cara eh gorda eh o meu casokkk chorando,1
saber pegar sua mulher sem parecer um babaca,0
sabia que esse cara era um tremendo de um pau no cu dá pra ver pelos vídeos no youtube,1
sacanagem é chegar no orfanato cantando uuhh papai chegou uuhh uuhh papai chegou,0
entre os jovens opositores há quem se distinga pelo humor em vez da ofensa ordinária mais um passo e há conversa civilizada,0
nunca penses que algo é o mais qualquer coisa quando se pensa ter chegado ao fundo percebe se que não há fundo,0
eu só sigo sapatão e viado kkkk,0
saiba o que disse eduardo cabrita sobre os refugiados,0
sai marvel fan não tem roteiro igual e ator branco pra emprestar não vai lá votar no pca de ator mais sarado que vcs ganham mais,1
saímos no correio da manhã mas só porque as notícias humorísticas sobre o carrilho já não estavam a bater,0
saindo da flórida grande multidão de entusiastas fazendo fila na estrada o que a mídia de notícias falsas se recu _,0
sai ow não sou tuas nega,1
sair às ruas para manifestar apoio a donald trump babacas palhaços idiotas estão nem aí p brasil sair às rua _,1
sair do armário,0
saiu a programação carnavalesca do goleiro bruno come macarrão engravidar a namorada joga mata mata alimentar o cachorro enterro dos ossos,1
eu ia comprar um s semana que vem desisti,0
samy e neguinha juntas sempre,0
sanções poderão ser aplicadas contra os estados membros da união europeia que se recusarem a receber refugiados,0
santa hipocrisia o filme vencedor do de melhor filme estrangeiro é do irã sim aquele _,0
santa maria da feira recebeu o pnr no º de dezembro,0
santa maria da feira terá candidatura do,0
você não conhece os refugiados não sabe a índole de cada um deles não sabe nem se quer se há um terrorista lá,1
pois é cara,0
são tantas pesssoas que até têm três s claro são os tolerantes democratas,0
sapatão é só pros íntimos pra você é senhora dona lésbica,1
sapatao é tudo apegada é,1
sapatão fala aaaaaaaaaa de alegria de aleluia kkkkkkkk,0
sapatão machista é uó pqp vai te tratar mana,1
sapatao nao deveria sentir cólica muito menos menstruar,1
sapatão trovando igual homem,1
e aspirar posso,0
o que é que andaste a fumar,0
saque do fgts inativo começa nesta sexta para milhões de pessoas,0
são refugiados e eles podem tem o direito de não aceita los mesmo eu sendo contra essa ação da hungria,0
saudações irmão toda família tem um podre faz parte,0
saudades exército de fufas revoltadas com esta sociedade machista e cis a atacarem as pessoas,1
scp falha golos com jogadores isolados sem ninguém na baliza scp perde com o setúbal scp é eliminado sportinguistas culpam o slb,0
scp fora das competições europeias check da taça da liga check da taça de portugal check isto sim é poupar jogadores para a liga,0
podia fazer piadas e não sofria censura,0
podia trocar a lâmpada sem que ninguém falasse q eu estou me apropriando da cultura dos homens,0
se a filha da bruxa do deputada mas o que é isso é drogada qual é a sua moral para decidir o que deve ser ensinado ao meu filho,0
se a gripe das aves já detectada no algarve chegar a lisboa a eutanásia deixará de ser um problema para cristas,0
se a isabel angelino continuar a rir tanto o botox dela é que vai precisar dos pontos,0
se alguém quiser piteu está aqui um grupo de fufas para vocês,1
se a menina chama rayane quando faz anos automaticamente fica grávida,1
se a minha namorada também só tivesse segundos para me responder quando discutimos evitavam se tantos problemas,0
se angola não for considerado melhor destino europeu em eu desisto da vida,1
se ansiedade matasse por que eu morri,0
se a uc berkeley não aceita liberdade de expressão e ataca inocentes com ponto de vista diferente cortamos o financiamento federal,0
se chega nesse cblol e gritar vagina começa a chorar sai correndo e nem sabem o que é,1
se cuba passar nos taca pedra,0
se essa mulher for excepcional na cozinha eu vou me sentir um lixo sei nem quebrar um ovo direito,1
se eu fosse eliminado do bbb antes de sair eu fazia cocô no meio da sala,0
se eu fosse o já tinha me jogado de cima de um prédio faz é tempo,0
se eu ganhasse real cada vez que bolsonaro falasse alguma coisa que preste,0
se foderam cabaços,1
se foderam seus fdp,1
se for em idade certa porquê não,0
se fosse ao contrário lobos comunistas fariam um escândalo e toda mídia cobriria prof sabe bem dis _,0
se fosse o contrário a mídia já estaria falando do ódio da ultra mega direita mas como é um negro vão deixar pa _,1
se fosse o mito cuspindo no jean seria homofobia né,1
se fosse um homem o fisco seria o desejado pelas mulheres é rico escreve com regularidade e nunca se esquece das datas importantes,0
segues mil porcas no insta sem problema metes gosto na foto d uma colega q a tua namorada n conhece e ela dá início à ª guerra mundial,1
segundo esse jênio doutrinado por professor militante ateísta esquerdista o cristianismo é a religião que mais o _,1
segundo islão é assim kkkk,0
segundo psico pedagogos isso começa por volta dos anos logo estamos de acordo que antes disso é impróprio ou nã _,0
segundo ricciardi a diferença entre o bes e o sporting é que neste último só há banco mau,0
sei nem por onde começar,1
se inicio da semana fosse bom nao começava com dst,0
sei que posso dar mais disse carrillo numa noite fria,0
se isto continua assim qualquer dia o sporting já não consegue emprestar jogadores a clubes da primeira liga,1
seja piriguéte e nos conquiste no ato se dê o valor e nos conquiste por toda uma vida,1
seja romântico e se declare pra mina sim amiguinho mulheres adoram homem romântico,0
se lesse livro erótico estaria sendo premiado,0
sem dúvida que os nacionalistas falam a mesma linguagem cá como lá ao lado das forças da ordem _,0
sem dúvidas esta é a triste realidade que se vive em angola amor à pátria não iremos longe e dificilmente a,1
sempre a somar aspectos positivos pensa na linha de todos os partidos nacionalistas europeus excelente _,0
sempre que acharem q fica um clima estranho qd encontram uma ex namorada na rua lembrem se q hoje a hillary vai ter de cumprimentar o trump,0
sempre que vejo o masterchef austrália fico com vontade de provar um prato novo está decidido vou oferecer uma bimby à minha namorada,0
sempre que vejo um homem com bigode interrogo me que aposta terá aquele desgraçado perdido,1
sempre válido saudar as sapatão,1
sendo azulina ou bicolor bonita ou feia magra ou gorda não importa vc sempre terão o meu respeito mulher e todo nessa vida sem elas,0
sendo comunista assim até eu,0
se nem presidiário tem pena de estuprador os caras são estuprados lá dentro mesmo pq a esquerda quer que a gente tenha,1
sen mccain não deveria falar sobre sucesso ou falha de uma missão na mídia apenas torna o inimigo mais forte ele _,0
eu tive um galo que quando ficava azul trazia bom tempo,0
se aconteceu não sei mas eu ouvi,0
se nós viemos dos macacos pq ainda existem macacos isso a ciência nao explica,1
sen richard blumenthal que nunca lutou no vietnã e disse por anos que sim grande mentira agr distorce o que o _,1
senta na mesa e pergunta p filho se ele já se masturbou hj e ele pergunta como foi a transa dela e papai hipócritas,0
se o castelo branco e a lili canecas tivessem um filho,1
se o comunismo fosse bom a venezuela nao estaria do jeito que tá,0
se o furacão sandy tá assim imagina o furacão preta gil deve ter sido esse que dizimou os dinossauros,1
se o jonas fosse médico o mário soares tornava se imortal,0
se o kassabe fosse diria a culpa é minha não fiz projeto algum para as chuvas e de vcs povão porco que não cobra nada,0
se o ronaldo ganhar o prémio de melhor do mundo espero que não volte a dizer para soltarem os fogos na madeira no verão passado deu merda,1
se os eua não ganhar esta ação como obviamente deveria nunca teremos a segurança e conforto que merecemos politi _,0
se os países muçulmanos não acolhem os refugiados muçulmanos mesma língua e religião por que o ocidente que é,0
se o triste bebe o brasil é uma fábrica de bebum,0
tem uns democratas que invadiram a manifestação a polícia deixa desde que não haja violência entre os grupos,0
separados por reais,0
se preparem eu sei bem o que é isso paguei e sofro na pele verdadeiramente essa perseguição religiosa quem vive,0
ser amante de homi fodido é ser burra duas vezes pepita mulher,1
serão necessários quase anos luz p chegar aos novos planetas descobertos pela nasa se mês de luz já é uma fortuna imaginem anos,0
será que em angola já não há cena novas,0
sera que eu tenho alzheimer e nao lembro,1
será quem que achou as horcruxes do niemeyer,0
será que o passos não consegue encontrar nenhuma lone star que aceite sacrificar se por lisboa,0
sera que o povo do meu serviço vai notar se eu levar um colchão amanha,0
serei entrevistado na às a m divirta se,0
serei entrevistado no hoje a noite às pm br,0
serei entrevistado por às pm antes do pre game show do na fox network divirta se,0
daqui a pouco começa jornalismo de verdade vai mostrar a roubalheira no bndes,0
seria uma pena,0
seria um prazer matar muçulmano,1
sério que ainda tem gente que fica postando foto com a legenda gorda mesmo feia mesmo,1
ser liga tem mulher que ser faz de burra,1
achar que por vc ser gorda está fora do normal e feia,1
apoiar o bolsonaro um deputado que têm projetos de lei para punir estupradores,0
dependendo da região poder ser chicoteada obrigada a usar burca apanhar legalmente do marido não poder dirigir etc,1
é qualquer coisa longe disso aqui,0
fazer xixi sentada,0
lutarmor por um brasil de direita com mais segurança nas ruas,0
ser feminista,1
nascer num corpo de mulher,0
no seu dia o marido prepara um jantar romantico e no fim da noite vc faz greve de sexo pra seguir o _,1
ter condição de gerar uma vida dentro de si ser biologicamente uma sem essa palhaçada de transgênero _,0
ter ou já ter possuído útero ovário trompas de falópio etc resto é gambiarra feliz dia das mulheres,1
ser mulher é ter que provar todo dia que não é burra e é tão competente quanto qualquer um,0
ter vagina quem tem pênis é homem,1
ser presidente é sinal de ser excepcional vide temer collor lula sarney castelo branco jango getúlio todos _,0
serve essa comprei de presente pra minha patroa,0
servidos praia de leste pontal do paraná,0
se tá na internet já sabem né,0
se tem carne negra na esfha do habibs vou evitar a de calabresa,1
se tem uma coisa que eu odeio começa com pre e termina com to isso mesmo preconceito,1
sete pessoas baleadas e mortas ontem em chicago o que está acontecendo lá totalmente fora de controle chicago pr _,0
se tu não usar um sutiã branco fica mostrando tudo,0
se uma pessoa vê esse documentário e ainda acha que os refugiados não deveriam ser aceitos nos lugares ela é muito sem coração,1
seu pai sabe que você posta isso na rede social,0
se vc bate em mulher vc é um covarde de merda se vc bate nessa mulher além de covarde com certeza vc gosta de _,1
se vc gosta de legião urbana por favor de unfollow aqui a gente tem vergonha na cara e bom gosto musical porra,1
se vc tem um namorado que diz que não olha para as gostosas e que não bate umazinha nunca fuja é uma franguinha sem caráter,1
se vc tiver paus sim,0
se você assistir titanic ao contrário verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa,0
se você fosse candidato de direita à presidência na frança teria sua imunidade cassada por postar essa vídeo pois _,0
se você não quer refugiados pare de cria los,1
se você não quer refugiados pare de cria los parem de invadir países superexplora los com suas,1
se você pesquisar asshole no twitter que é a tradução de babaca idiota etc cai no perfil do trump imparcial _,0
se você precisa lembrar de alguém de quem você não consegue refutar uma só linha p não se sentir um merda é sinal _,1
sexo churrasco cerveja dormir,0
sexta à noite puteiro,0
sexta feira é dia de beber todas e pegar trans trans porte alternativo táxi uber bonde ônibus se beber não dirija,0
sexta tá aberto o final de semana válido somente para o trabalhador honesto membro da tradicional família br _,0
seguiu me esse e um de fufas do porto ontem e eu só pensei que fosse uma brincadeira mas não levam essa merda a sério,1
não isso é racismo,0
que grande maçada atleta britânico,0
tem uma solução um ovni,0
esse primeiro não assisti colocando na minha lista,0
holocausto canibel eu não achei tudo isso não,0
mulçumanos matam cristãos e ele não fala nada defende a ida de refugiados mulçumanos para a europa,0
significado das minhas tatuagens significa q são tatuagens fim,0
silas malafaia se defende,0
sim arnold schwarzenegger fez um péssimo trabalho como governador da california e ainda pior no aprendiz mas pelo menos se esforçou,0
sim com anos um jovem normal está vendo mulher pelada e se masturbando,1
sim dia da mulher _ ata desculpa eu sou burra,1
sim é igual a abraçar um barril,0
sim eu tenho mais o que fazer do que ficar twittando para seu entretenimento,0
ah é pq postaram a foto sem a kat e a eme aí falaram que na vdd a imagem tinha que tá em branco pq sem q cassie nd existiria,0
simplesmente maravilhosa nikki haley ex governadora da carolina do sul e nova representante americana nas nações,0
sim tava tudo planejado entre a globo e o moro eles queriam era matar a marisa sim acredite,0
sim tem que usar a língua é um ótimo treinamento,0
sinceramente se forem refugiados de países vizinhos não vejo o porque do desespero tem a questão da cri e óbvio _,1
sinto cada vez mais nojo da comunicação social esquerdalhos com mau perder,1
sistema legal falido dos refugiados que entraram nos eua desde o adiamento do veto são de países suspeitos _,1
smartphone asus zenfone branco g tela android _ câm mp gb por r,0
vira sapatão nunca te pedi nada,1
só acho que vou deixar a prova de matematica em branco,0
sobre esse tal de goza na minha boca,1
sobre filme da que terá beijo gay,0
sobreviver no haiti missão mesmo,0
sócrates processa estado português ou seja nós vamos ter d o indemnizar a transferência será feita direta para ele ou através do amigo,0
sócrates processa o estado português mas para provar a sua inocência irá doar a indemnização recebida para abater na dívida pública,0
só falta dizer que angola não é nossa onde está o patriotismo caralho,0
só falta o roberto carlos morrer agora e não ter como acabar o ano e a gente fica preso em,0
só faltava dizeres que angola não é cidade também xd,0
só funciona com chip claro,0
só há uma coisa que eu detesto mais que um atrasado mental um atrasado mental q pensa que é um campeão qd está atrás de um ecrã de um pc,1
só lembrando hoje de março é m u l h e r pra homem que usa saia maquiagem etc seu dia é o º de abril,1
só lembrando homem de saia e maquiagem comemorando o é apropriação cultural não vamos admitir isso,1
somos o foco da resistência antifrangas modernas sem culhões,1
só msm a e p fazerem uma matéria falando mal do presidente das filipinas que quer combater c mais rigor o crime,0
só nao pode ser gorda e feia,1
sono é lixooo universidade castelo branco in rio de janeiro rj w,0
só observando marmanjo reclamando de insônia e depressão,0
só o capitalismo expulsa o comunismo das pessoas,0
só o nacionalismo é solução por,0
só os machão que no ano inteiro chamam a mulher de feminazi puta burra hoje pagando uma de feministo p ganhar uns rt que asco,1
só pensam em crise vão arranjar um emprego,1
só podia ser mulher pra reparar roupa,1
só pra deixar claro não faz clube do macho turminha da foda essas merdas machistas de baitolas recatadas,1
sopram ventos de mudança o pnr congratula se com o discurso de,0
sorte de hoje vc não é a joelma,0
sorte de hoje você não chama ricarda,0
sorte eterna vc não chama ariadna,0
só sofrendo na pele de cobra deles que essa turma vai sentir o real socialismo comunismo não é nada disso que tem na cabeça de anta deles,1
sempre a fazer se de vítima e a ameaçar com queixinhas por racismo e xenofobia debatam como homens _,1
sou a favor da pec mesmo q ela me foda pq pelo menos o pt saiu do poder,0
sou a favor do prebiscito para essas merdas o povo não vai aceitar nunca a liberação,1
soube agora o mesmo embaixador russo que encontrou com jeff sessions visitou obama na casa branca vezes veze _,0
que lindo é vermelho e branco,0
sou boba mas não sou burra ingênua mas não santa sou pessoa de riso fácil e choro também prazer eu sou mulher,0
sou branco sofro racismo,0
sou gorda sou feia se sentar em cima eu esmago,0
sou linda maravilhosa fofa ser gorda não é ser feia feio é quem acha o gordo feio,0
só uma pessoa nojenta é capaz de escrever uma barbaridade destas ah é um jornalista e é verdade desculpem assim _,0
sou mocidade independente falou o maconhero anos só textão no feice e mora com a mãe não é mocidade muito menos independente,1
sou responsável pelo que falo não pelo que você entende ok,0
sou uma mulher madura que as vezes brinca de balanço sou uma criança insegura que as vezes anda de salto alto,0
sou um ser homossexual que só quer se dar com heteros porque as fufas ficam a lamber os dedos cheio de batata na minha frente,1
so vagaba no twitter essa hora,1
só verdade vai no lollapaunocu vc já sabe q gosta de chupar pau,1
só vou falar uma coisa sobre o rep keith ellison em sua luta para liderar o cnd foi ele quem antecipou de antemã _,0
meu deus a paola curitu meu tweet falando que eu sou sapatao e ibdico co pasaa mal,1
s p atinge alta após trump reforçar promessa de empregos,0
aww essa era uma conta fake,0
sportinguistas a minutos de festejar o primeiro troféu da época a eliminação do benfica de uma prova que podia ganhar,0
sportinguistas hj n se esqueçam de votar bruno de carvalho o mundo d futebol e principalmente o mundo da comédia precisam de anos disto,0
meu celular é zero tbm eu to apagando o cache todo dia mas não dá da manhã ja ta travado,0
se foi no rj o moleque é um herói,0
sempre tem uma explicação _,0
sr gostaria q lesse minha humilde e desesperada carta n quero ir pro inferno q faço c meus escravos,1
parabéns as mulheres de direita que não roubam o país a petrobras e os aposentad _,1
status desesperado tentando achar ingresso do rock in rio absurdo n ter cota p negros,1
status pegando o uber mais clichê da vida ca sapatão ouvindo ana carolina,1
como sempre o privilégio branco é visto,0
stf solta bruno e mantem o processo do bolsonaro sei nao eim _,0
stf terá que analisar a descriminalização do aborto esperamos que reconheçam nosso direito,0
sua mãe admirando as estátuas qdo faz turismo,0
sua mãe no trabalho até tarde,0
sua vida está protegida por milhões de brasileiros que oram por ele todos os dias deus está nesta causa,0
suécia o país que continuou a dar subsídios do estado durante ano a um homem que se converteu ao islão e foi lutar pelo isis,0
sugestões para um melhor canonizar a punheta a santa punheta a sagrada bronha de domingo melhor amiga do,0
sugestões para um melhor colocar chuck norris como protagonista da série de tv hs,0
sugestões para um melhor menos calcinha preta nas rádios aliás sem calcinha é bem melhor,0
sugiro que todos os ateus corajosos leiam a bíblia para confrontar os cristãos rss,0
conseguiu fazer o movimento ser mais odiado,0
ja vi um noia indo no balcão pedir pra trocar pq ele não gostava de cheddar hahahahahahahaha,1
suspeitei um só não suportaria tanta decepção,0
ta parecido tirando o fato que é loiro e branco de resto ta ok,0
ué mas o homem branco fez isso mesmo esse povo pensa que a colonização foi como,1
você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças,0
é muito branco se doendo porque não tem capacidade e joga a culpa nas cotas,1
tô com uma vontade bem grande de mandar a atual dá minha ex ir se fuder o que ela quer ficar me encarando,1
tô considerando a ideia de usar burca pra não ter de interagir com as pessoas,1
tô gorda e n consigo emagrecer certeza q minha gastrite tá piorando pq só passo mal n tenho inglês fluente n sei nadar sou feia,0
tô na beira da piscina e a pessoa vem perguntar se eu tô de biquíni tô não po tô se burca,0
tá curtindo gente feia e gorda,1
tá calor chama a bombeira,0
taca pedra nos comunista,1
tá certa a maria do corsário tem que processar esse cachorro safado que roubou o cigarrinho da sua inocente filha _,1
tá chegando galera,0
tadinho do goby rsrsrs live on,0
tá doendo simmm tá doendo em mimmmmm namorada de felipe melo,0
por mim seria dias pra mulher e dia pro homem,1
essa merrda de politicamente correto ta fazendo europeu apanhar na cara de refugiados e nao sabe nem se defender,1
nossa nem me fale saudade da esquisita,0
tal de rogelio garcia fazendo campanha contra a indicação do trump para suprema corte faz sentido,0
tá linda santa,0
talvez as milhões de pessoas que votaram pra tornar a américa grande novamente deveriam ter tido o próprio comício _,0
talvez se eu nao tivesse descoberto gzsz no ano de enem estaria fazendo medicina sapatao eh uma praga,1
deu a mesma coisa abre outra aba de busca faço a busca mas n vejo nenhum preço de promoção,0
também em na ilha da o está presente nas autárquicas pela primeira vez força _,0
também o barreiro terá uma candidatura do pnr _,0
também se o cara convida pra almoçar é acusado de assédio estupro etc,0
tanto dinheiro mal gasto ou pilhado pelos dirigentes podendo e devendo ser aplicado na investigação científica som _,0
tanto tempo que não sabe mais como ganhar apenas veja o caos que está o nosso país preso em conflitos em todo _,0
tão lamentável quando sua photo sélfi na academia evidenciando a musculatura vai criar vergonha rapaz _,1
tão lésbica que jogava campo minado só pra pegar as mina,1
tá passando o jogo mulher pô,0
ta p nascer mulher mais burra q eu,0
tá pra nascer mulher burra como eu to sem celular pq esqueci o cabo do computador no estágio,1
ta proibido fazer piada machista exceto se vc for o gregorio na campanha do freixo,0
tá super legal o documentário passando agora no dá pra acompanhar por aqui,0
essa mulher é burra demais ou se faz pqp,1
tava arrumando meu quarto achei o corpo da eliza samudio,0
tava me inscrevendo no sisu e não achei a opção cota para branco mec assim n da pra te ajudar miga,1
tava pensando aqui e cara como tem menina mulher burra,1
no brasil tem candidato que diz em nome de deus e contra refugiados não ah nada mais contraditório,0
tchau gayzada tchau campinas,0
gente que fofura,0
ela podia pelo menos se preparar vestida de burca ninguém é obrigado a ficar olhando esse corpinho aí não eu heim,1
te amo perdidamente mais agora rt qual a graça de ter followers se seus tweets são uma merda,1
tecnica em automaçao mas eu nao consegui e nao e pq sou burra e nao fui boa o suficiente nas provas de pré requesito e sim pq sou mulher,1
tem amiga mas morre de vontade é de comê las,0
tem brownie aqui em casa de calabresa,0
tem dias que eu vou mais sapatao do que as próprias sapatao como hoje,1
tem é que privatizar as universidades mesmo só tem doutrinador marxista mas q eu queria uma vaguinha na ufrj queria,0
temer lixo humano,1
temer vai levar no turno,0
tem gente que não aceita que branco tbm sofre preconceito e acha que só os negros sofrem sendo q tem negro q fala mal de branco aqui td dia,1
tem gente tão chata e burra que nem entende porque tem um dia da mulher,1
tem grafite que é bonito é arte agora os rabiscos pichações tem que apagar mesmo,0
tem homem q repara unha de mulher com certeza gostam de vara,0
tem homem que pensa que mulher é máquina de refrigerante que vc deposita apoio e recebe uma foda,1
tem mão de homem ou seja com calos,1
tem mulher que e burra invés de seguir em frente anda pra trás pra cometer o mesmo erro,1
tem mulher que termina o namoro fica gorda fica feia palida tem umas que e diferente fica gostosaaa linda maravilhosa,1
tem nada de gorda e feia smp foi linda nenem _,0
temos de acreditar o salvador sobral com um fato novo e com a psicóloga do éder ainda pode superar a votação de,0
temos que nos posicionar é uma pena ver profissionais sem coragem para assumir seus direitos eu tenho,0
tem que prender esses petista que grita fora temer nos estádios mesmo vai esquerdar em outro lugar e me deixa ver meu hipismo em paz,1
tem que privatizar a porra toda mesmo tmj temer,0
tem que privatizar essas universidades mesmo tá tudo aos pedaços por causa de quem dilma,0
tem sapatão q eh pior q homem qdo recebe um não,0
tem stf nas filipinas acho que não né,0
tem tanta sapatão bonita em sp que da ate vontade de ficar por aqui mesmo,0
tem tanto negro nesse bbb q eles vão usar as estalecas pra comprar droga,1
tem uns pernilongos da angola aqui não é possível,1
tem vergonha do pai que dirige um monza mas posta photo no insta fumando droga com o namoradinho fanquero a popular marmita de vagabundo,1
tendo em conta que o mundo acaba amanhã recuso me a pagar o iva hoje se sobrevivermos direi ao centeno que foi um erro de percepção mútuo,0
tenho certeza que meu amigo nos trará o novo e maravilhoso plano de saúde pública porque ele sabe que oba _,0
tenho pena das pessoas que gastaram euros num jantar do dia dos namorados e não viram esta exibição do ederson foda se incrível,0
tenho que se preocupar com meu filho que tem ano não com mulher burra velha que também já tem filho sai fora eu em,1
tenho q usar jaleco calça branca tênis branco rede máscara luva e adivinha o que eu já tenho nada,0
tenho tanto medo de avião que quando ele passa lá em cima meu coração acelera afff,0
tenho uma mensagem para os pais que dão grandes mamos de boca nos filhos em locais públicos isso é nojento parem com essa merda,1
tenho uma visão diferente do resto do movimento negro sobre apropriação cultural e ainda namoro um homem branco de dread mas vocês,0
tenho um grande respeito pelas mulheres e os vários papéis que elas representam são vitais para o desenvolv da nos _,0
tentam me derrubar e deus me dá trabalho tenho agenda até pra já eita glória,0
tentando intender a idiota do face q compartilhou a ideia dessa trouxa aff como q da mulher burra na vida nem deve _,1
teori com todo dinheiro que tinha com um avião moderno que tinha iria morrer justo quando iria homologar a delação da odebrecht,0
ter cabelo curto é uma desgraça se sempre tá feia e gorda,1
terei diversas reuniões este final de semana na casa branca do sul grande discurso às p m em melbourne flór _,0
teresa quero ir ao quintal toda a gente excepto eu ignores teresa é um sitio de fufas toda a gente bora,1
a imprensa brasileira não pode dar ênfase a essas notícias do contrário não aceitaremos receber refugiados muçulmanos,0
ter ganho os democratas estão usando demais a mesma carta perderam as eleições e agora estão perdendo a noção _,0
ter pena de presidiário que custa mais que estudante no brasil não mesmo tenho pena dos inocentes que acabam nos _,1
terrível acabo de descobrir que obama grampeou meu telefone na trump tower pouco antes da vitória nada encontra _,0
terrorista marroquino recebia apoio financeiro do estado e viveu num centro social,0
te vejo no tribunal a segurança da nossa nação está em jogo,0
teve um filme que a gloria pires fez papel de rapariga,0
kkkkkk massa né pode passar pra frente claro cheiros,0
oi bonita dá uma fuçada lá primeiro livro da minha amiga eu reviso,0
kajskajsj a florzinha é menos sapatão então sou eu volto só em abril mas se quiser me sequestrar antes disso eu agradeceria,1
pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,0
não cara elas nao vao mudar de sexo pq tem malucos malafaia e bolsonaro que impediram esse projeto de lei,0
que boca suja pra um evangelico sai do armario rapaz e block pq criança de anos é pra ta dormindo ja,1
seu professor marxista sua capa fora temer diz tudo te doutrinou melhor que o prof da escola dominical,0
voce ta lendo muito catraca livre amigo não vi cristo dizendo que as crianças de anos pode mudar de sexo nao,1
não me meto nisso outra vez,0
não confunda trump com george soros,0
o jornalismo é um só deve se comprometer com a verdade com o relevante com o útil deve servir o povo que poltcs,0
um ataca soros o outro se defende trump no mínimo moedas diferentes,0
tida mulher é real seja ela gorda magra alta baixa preta branca feia bonita toda mulher é real e não tem mulher mais real que outra,0
união europeia ameaça com sanções países que não recebem refugiados,0
tinha errado o último tweet então twittei de novo,0
tinha que ser preto nada contra,1
tinha que ter cota pra nós os inteligentes kkk,1
tinha tantas saudades do meu tio não quero que ele volte para a angola mais,0
tipo eu acho sem querer espalhar muito mas que se você olhar vai ver que já tem um muro lá,0
tipo se vc tiver com uma roupa feia ele olha e fala amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1
tem que ser muito capacho de ideologia para apoiar uma cultura que apedreja e açoita mulheres só porque a e _,1
to cansada de vcs discutindo racismo vo dar unfolo,0
to começando a achar que a minha vida tá assim por causa daquelas correntes do orkut que eu não repassei,0
to começando a acreditar que jesus foi crucificado por ter feito uma piada do nordeste,0
to com tanta fome que na minha mente toca we are the world enquanto imagino o helicóptero da onu jogando uma cesta básica pra mim,0
toda mulher deve ser respeitada independente de ser ou não feminista só as feministas que dizem lutar pelas mulheres não entendem isso,0
todo dia eu to bem sapatao sim mas tem dias que eu me surpreendo,1
todo mundo que não concorda comigo é hitler,1
todo o islâmico dirá que sua religião é da paz porque no corão diz que a paz só existirá no mundo quando o islão for a única religião,0
todos os estados excepto dois e não cumprem as suas obrigações em relação a acolhimento de refugiados vindos _,0
toma essa troxa,1
bolsonaro aceitaria ele como vice agora pergunta ao dória se ele aceitaria ser vice ou ao menos colocar o bolsonaro como vice,0
to me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana,0
to me sentindo horrível gorda feia,0
to me sentindo uma burra perto dessa mulher,0
tome vergonha ganha salarios todos os privilégios e fala em greve e se parar de trabalhar ainda tem mil _,1
mas vai um questionamento tonho será que eles não iam se comportar igual os refugiados cubanos na flórida,0
minha amiga respeita,0
foi o vermelho e branco com esfera de raio,0
top filmes de guerra american sniper o resgate do soldado ryan falcão negro em perigo,0
top filmes de moleque american pie o reencontro superbad projeto x,0
top filmes de terror centopeia humana a serbian film o albergue,0
top filmes de todos os tempos de volta para o futuro o poderoso chefão curtindo a vida adoidado,0
top filmes superestimados laranja mecânica o fabuloso destino de amelie poulain alice no país das maravilhas,0
torcedores do inter agora,0
vc me chama de gorda e feia,1
só eu fiz o download desse filme,0
totalitários cobardes queixinhas nojento vive dos nossos impostos e é racista anti nacional e branco,1
tou a ver um filme de fufas aaaaa,1
não a lei da imigração abre as fronteiras do brasil para refugiados e libera a onu para emitir vistos tirando autonomia da pf,0
tpm é um saco me sinto gorda e feia,0
trabalhando graças ao feminismo rh decide vou escolher a mulher pq mesmo ela nao concluindo a faculdade ela cagou na foto do bolsonaro,1
trabalho de ª a ª não devo satisfação a ninguém parabéns pela postura sr dep federal és a cara do pai,0
trailer que é bom nada né,0
trança é bonito para quem tem cabelo ruim é uma salvação todos riem,0
trans nunca vai ser mulher além de pinto eles tem coração,1
transposição do rio são francisco uma obra de merda que custou bilhões e enriqueceu empreiteiros petistas,1
trazei com uma feminista,1
treze refugiados foram deportados dos estados unidos mas não houve histeria eram cubanos,1
tribunal constitucional alerta para dificuldade em fiscalizar contas dos partidos nas autárquicas os partidos agradecem,0
triste essa cerveja é boa pacaraio,0
triste louca ou má,0
triste verdade que tantos teimam em não querer ver quanto mais tarde se reverter a situação mais difícil será _,0
troco tomates por um ingresso do rock in rio,0
está de volta com uma edição que ninguem pode perder quem quer trolar o pastor ladrão do brasil,0
vamos tirar a página do silas mala cheia do facebook se e minha sai a dele tb vai sair,0
