text,is_hate_speech
volta vê propaganda novo acho pouco neurônios capturaram comercial quiz dizer,0
user manipulador articulado sabe falar bem atingir marido espírito vingança cada vez elogia mulher vingar homem espancou psicopata,0
safado,0
alguém traz insulina gordo tá delirandoprovavelmente torturado morte acessar recinto,0
set histórico porra fodase,0
vivem chamando presidente genocida nazista ninguem fala nada monark falou merda user user fala nada hipócritas,0
porra cara disse negros minoriaesse cara burro,0
user user aguarde confie nãose desespere amor vai ganhar virada espetacular user pode maioria cristã maioria fanática idiota aceita dói menos user,0
certeza bom advogado vai entrar processo contra marido sandra recusa alcunha corno,0
user acho realmente fez quase tudo cara além traidor aproveitador burro então merecido kkkkkkkkk aí totalmente proporção,0
desgraça mereceu,0
nada passa batido olhos nessa ita ainda relacionado trabalho sei q primeira oportunidade foder vão,0
user user caramba inteligente estudou guerra esqueceu estudar política,0
kkkkkkkkkkkkkk peido capeta,0
pq uns lavajato petrolão tá preso chefão maior quadrilha ladrões brasil user inclusive amigão tá preso user user,0
taquei veneno barata desgraçada voou n sei pra onde agr to presa banheiro c medo dessa puta,0
user cabeça retardada,0
queria vermes deixassem time paz pra gente tentar reerguer vou explodir emoção dia gente começar reerguer der tudo certo vou pessoa feliz desse mundo,1
quer dona tudo coitada tirar maluca,0
user vagabundo,0
user oiaaa vagabundo kkk tô mil anos esperando tava jogando hashtag,0
q diabo,0
user esquerdista acéfalo url,0
aí retrocesso contra família brasileira responsabilidade querendo enfiar guela abaixo 👇 querem respeitam família usando criancinhas pra fazer comercial vagabundo desse,0
user libera arma vc morre fica ligado,0
louco comentários,0
user user paguem user devem,0
user ridícula demais 😂,0
acha gente acredita nessa felicidade toda facebook bêbada balada amigas preciso homem mínimo hashtag,0
todo mundo sabe nazista merda esquerdistas vão queree canselar,1
explicar crianças adultos morrendo gordura excessiva alimentar adequadamente ne explica pra mim explicar lugar podre user sujo user baratas cozinha explicar funcionários máscara pandemia mundial user absurdo user,0
user lixo imoral filhos uns corruptos machistas berço,0
user user user cê tá espumando negócio muda nada vida vá pra puta pariu mermao,0
amem abaixo merdas filme poluem cérebro adolescentes,0
queria tá trabalhando pra ocupar cabeça ficar suave ganhando dinheiro gastando puta traveco,0
teto servo diabo,0
wue porra caralho buceta mds q desgraça,0
mulher jura q moral pra ta chamando alguém pateta n fode porra,0
sair munda acha tá falando pessoal ter peito encarar bosta dessa tá precisando protegida record imundície nojo,0
cara errado chega acostume melhor intervenção militar chega manipulação suja corrupta rede globo esquerda,0
rt user vc n vale banho tomei escrevi nomes coração box banheiro fdp,0
26 anos comi viado pitanga hoje…ridículo,0
user matou própria mãe,0
user cara vc tá ferrado c horda bolsonaristas todos fã desenformador caio arruda copolla cara escroto fico besta pessoas direita encantam c baboseiras fala ainda dizem q eh intelecual caio claramente fala coisas n sabe,0
user comentando pra aparecer tl algum arrombado segue,0
cólica fdp odeio infinitamente,0
gordinha deslocada triste kkkk acaba moral shauhauhuahs,0
mina demorou duas horas pra responde trouxa vai visualiza hora,0
user putinha desde sempre,0
user user enforcou,0
user ligarem luz final show vou ficar putinha show eletrônica assim q ódiokkkkkk,0
desde 18 h postagem deslikes 10 7mil 22 h 15 mil 8mil durante madrugada robôs manipularam favor likes ch egar 30 mil diferença idiotas acreditam nessa contagem 10x comentários contra,1
user user picadinha maldita,0
user monark fala bosta fala coisa coisa,0
mentirosa user inventou pesadelo tira sapa daímulher chata insuportável,0
mina ligou terminou mlk otário,0
cegos homofobia vcs olhassem maldade veriam ensinado respeito des jovem país mata lgbt sim podem casar homem mulher própria bíblia diz tudo permitido porém tudo convém ditadura vcs pregam podemos viver pessoas normais nasce lgbtq escolhe passar humilhação lembrem escolha opção lgbt,0
vão achar oq fazer bozó tudo mesma laia bando vergonha,1
kkkkkkkkkkkkkkkkk vai tomar cu so sair pc kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk url,0
vai toma cu gente chata pra carlho,1
viado 30 minuto pra anna julia lembrar nome daquela carai daquela cabeçuda betty boop gente gritou tanto,0
presidente vale nada,0
nazista sulamericano coisa absurda vi,0
comunismo nazismo duas faces mesma moeda cara ninguém coragem dizer partido comunista brasileiro prega ódio boa sorte monarkvc logo vai reerguer,0
jogador sabe procriar nessa porra,0
user lindq pra caralho pqp minsik,0
21 anos mamonas assassinas vivos estaria fazendo textão acusando cara machismo homofobia racismo etc,0
user chata pra cacete aff mulher alem achar manda casa mal educada,0
user user user user user virgem pensamento user,0
user juiz combateu pt eleger bolsonaro troca cargo pior governo hashtag hashtag hashtag,0
porra machine gun kelly caraio 20h maluco bota morfético 17h inferno pabllo deveria atração principal porra hashtag,0
cara odioooo url,0
user user karmy contém cmg pra nada pqp vão mimadas assim infernooo oh caralhoooooooooo,1
verdade deixou palavras chata pra krl argumentos contra realidade educação nesse país realmente bosta acha saiu vitoriosa tipo porra muleque criança falava bola capotao ninguém jogava mina escrota infernos,0
vai foder cada analfabeto mano,0
user olha vivo função outros senhor felipe user quer vídeozinho viver função outros l gico primeiraminha crítica construtiva apenas imitei comportamento pessoa fez crítica construtiva querida palavriado chulo baixo calão além preconceituoso cara agora vc importa outros falam respeito problema,0
url genuíno hahahahhaha diz feminista… — ver cu calças url,0
nao entendo pq ariane ficou procurando felipe sendo q expulso causa falsa falsa falsa falsa falsa falsa user,0
concordo ridicula acha q dona casa,0
calma apenas filme diferença vampiro bem mal tratase personagem fictícia regras p faz sentido ficar aqui criticando trabalho alguém capacitado pq cria próprio filme c alguém apaixonando vaca c vocabulário rico fdp porra vai ótima influencia p público jovem crepúsculo user prega user faz user pessoas p ter audiência ganhar dinheiro custas,0
user cadeia ladrão,0
pensou user voltar ti sabe nada tá desculpada irresponsável respeito acabou mancha sai ok,0
puta merda q vergonha,0
bom user user concordo vc disse vampiros lobisomens popularizadosse tornaram pop pra vender livros filmes porcaria garotinhas deviam ler livro procurar conteúdo sério perder tempo coisas fúteis,1
user user volta pra escola animal escreveu tudo errado kkkkk kkk oreiudo,0
desde estreia turnê “nossa história” procurei assistir poucos vídeos shows porra querer vi user tá chorando real agora to aqui morrendo chorar tb 😭❤️ deus céu agosto dure 70 anos favor setembro venha,0
user cê foda agora voltarei assistir flow podcast,0
lollapalooza ruim puta pariu,0
aff adoro crepúsculo tá contra mim arcoinimigo,0
amanha joga benfica bue excitado porra,0
rt user future ficou putasso pula pirata gordola,0
vergonha nojo brasileira porque assassinos respeitado sociedade,0
moral feat marília mendonça amp yasmin santos melhores mundo precisa aceito caralho marília deixo gente fudido antes né rainha,0
user user vai attwhore outro lugar,0
parar politicamente correto user user user meio cu tá aí resultado mentiras vcs tanto falam sobre bolsonaroagora garanto primeiro turno user,0
gente juntos boacomo nada acontecido pior pai criança nojento daqui pouco vai juntar todos bandidos perigosos fazer final ano né amigos mau 😠😠😠,0
vídeo afronta famílias brasileiras vez sexo explicito nudez amassos cenas calientes incitação sexual poupem apenas abraços troca carinho vídeo publicado dia 20 julho poderia bem considerado homenagem dia amigo vez dão abraços amigos primos irmãos etc muita ignorância vida alheia tão importante assim finalizar vou parafrasear frase dr user user vou perguntar coisa diferencia faz pra pra vida pessoal vizinho dorme outro homem vizinha apaixonada colega escritório diferença faz pra faz diferença procure psiquiatria tá legal venham historias influencia homossexualidade porque bem resolvido orientação sexual fica fiscalização alheia fica dica,0
pooode crer user nao existe vampiro crepusculo poh menina cabeça sao tudo retardada rsrsrsrsrs,1
user jojo deve ter passado milhares coisas machistas racistas gordofobicas elitistas vida obrigada empática enquanto tratam sempre forma preconceituosa acham obrigação cozinhar limpar ainda educada,0
desgraçados bk,1
caralho to toda arrepiada show vai fuder amo miley,0
nazismo coisa tao nojenta pensar nazismo dá vontade vomitar sinceramente sei user conseguiu fala falo,0
user user user fodão hihi racho videos concordo maioria coisas user trata videos,0
quero saber lixo vai sair planalto,0
rt user realmente acha traveco semi nu correndo pinto amarrado nádegas segurando toalha fac…,0
user user explana índio safado,0
caraca cara vacilao pra ter livrado deste mal pra sempre bostonaro cretino preconceituoso,0
user ta chingando feito louco filme livro eh pq deve gostanum acha,0
respeito lgbt faz usar crianças lixo propaganda nunca consumo nada dessa merda deixa crianças paz lixos,0
user concordo assassinos psicopatas políticos ladrões concordo coisas interferem vida pessoas q preocupar ai sim concordar,0
entra cabeça ainda existam eleitores bolsonaro desse inferno gente passou homem poder ignorante primeiro nunca devia ter sido eleito né povo começou errado aí,1
user propaganda tendenciosa 🤮,0
user user então vcs intocáveis user podemos xingados vontade user,0
user waldilson gente amigo 12 engano vc vale nada amigo bom amigo causa disso vagabundo heheh,0
user saco kkk,0
user user cagou pau velho,0
buceta pra ter ido cortar cabelo ontem hj n abre perna,0
fico acordada 2 manhã vou acabar trabalho base 2 xicaras café rabo,0
user ler lerda cara,0
user crentes viva diversidade lolololol,0
tá tik tok filho puta agr faço oq url,0
juíza tá medo capeta lula kkkkkkkkk,0
user user vão lá vão ajudar enterrar brasil vez cambada pilantras,1
user user inteligente viveu buraco todos anos deixa explicar coisinha existe casais héteros,0
nss vtnc sabe mentir paga mó noção todo mundo passa pano pra vc sei mto bem vc,0
puta merda bem vez putaria toda tudo queria arvore senhor anéis pra dar sova pessoa,0
entendo jojo vem tolerando coisas tempo chega hora explode né gente encostada pior coisa ainda debochado piorou,0
user ficaram cara poeira user,0
parabéns ficou merda,0
user sempre sucesso algo elogiavel vc condena argentinos idolatrarem maradona causa varias porcarias fazia gente pode fazer msm anitta importa sucesso faz porcaria igual gretchen século 21,0
monark falando besteiras programa vai fazer sucesso ainda user user,0
user cortando user vi tv user userpaganda pt user user falando pra soltar user user user mudar user tomar bolsonaro ganhe manda vagabunduser user buserléu boa sorte bolso19,0
user vão tomar c u jn hashtag,1
user porra ja durmo🤦‍♀️,0
lula user concordar monark todos fudidos,0
user user afogou própria merda,0
acho ridicúlo filme vc achando edwardrsrsrs fazendo caretas chingando assim passa pessoa criatividade pq realmente capaz vc estaria aqui estaria capa filme melhor livro valeu,0
gente user entrega muitoo né chegou primeiro lugar mundo spotify humano podre né bicha batalhou muitocanta bem três línguas gente quer desmerecer torço pra tocar intervalo hashtag dia pensou top,0
dedo quente nesse cu gelado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
vc user foda user falo td dessa piada saga,0
odeio comentem sobre deixo comer insuportável vegetariana perto gente chata vc simplesmente fala come carne pessoa sente obrigação falar vc tá errado aí vai fuder vai cuidar própria vida caralho,0
nunca tiram cabeça mataram eduardo user epoca certeza mataram elee nao duvido eleitores lula fizeram esquerda maudita,1
user além mentiroso provou maioridade penalidade cair 10 anos problema criação sim falta caráter pessoa bandido tratado merece regenera nunca ainda querem devolver brasil mão desse vagabundo,0
buceta gosto grelo gosto buceta gosto greko gosto plu plu plu plu plu pluuuugggggggg,0
user pode tirar votos bolsonaro agências todas aparelhadas bando canalhas,1
user volta pros quintos infernos,0
user cuidado mendigos bolsominions,0
user capeta haha,0
user user kkkkkkkkkkkk menor mongol,0
user malz escrevi duença errado,0
user user velho ladrão desgraçado jamais voltará roubar esquerda volta tão cedo poder rato lixo humano ladrão patético,0
vtmnc pqp fdp desgraçado,0
candidatos escolhemos votamosmaluco,0
user ta cu mao user,0
minho corno faz muuuuuu url,0
user usar drogra amigo merda afetou mente cachaça,0
user user nazismo abjeto outras deveriam,0
user globo lixo internet apoiadores governo verdadeiros guardiões constituição república user user,0
user ta certa leva punição quer ficar c pra cima fazer nada bota moral nessa bagaça 😚🤣,0
user sério viado,0
nunca compro produtos dessa marca todo respeito homossexuais desnecessário agride maioria população brasileira respeito diferenças deve prevalecer comercial respeita maioria heterossexual brasileira faz comercial representando outras minorias porque retorno financeiro user user,0
user sim campos concentração gays usavam triângulo rosa roupa inclusive,0
pfv pare fazer ter vontade viver romance anime corno url,0
user globo satanás user tentam tentam n vão conseguir tá cara ódio user user gente honesta,0
user user foda kkkkkkkkkkkkkk,0
sacanagem homem homem mulher mulher falta vergonha sim,0
gostava dupla user sempre falou muita merd user nunca opôs ambos erraram decisão certa user flow dia ia acabar afundando todo projeto liberdade expressão sim consciência sabedoria respeito user user user user user cara aprenda erros evolua,0
quebreeeei ventilador justo hoje tá calor pra cacete,0
user brasileira pro lixo dessa,0
fazenda tah oh user pra expulsar q empurrou nádia n tiraram agora atitude negro tiraram causa beijo roubado oh todos aí user,0
user user mim sugerem lollapalooza salgadinhos empresa xingling pqp triplo 💀,0
triste disso tudo burguer king cagando pauta querem likes deslkes final tudo vier lastimável,0
user user loucos ibope pra cara mds,0
187 mil deslikes juntassem cada doasse real crianças abrigos passariam menos necessidades enquanto gays falam mal adotam cuidam dessas crianças héteros abandonaram enfim hipocrisia vejo ninguém reclamando comerciais erotizam crianças problema lgbt,0
es tan asqueroso saber hago nada mi vida ☹,0
pq sã consciência problema saúde psicológico nunca tomou remédio trabalha dirige independente pq quis transar moço q doente todo dia gente cometendo traição coisa normal mundo,0
user vai sumir brasil vagabundo vive torrando dinheiro público viagens andando lancha enquanto povo morre fome paga alto preço coisas hashtag,0
voces estao tentando influenciar crianças serem gays user unico tentando influenciar algo voce pensa dessa forma influenciando crianças serem hipocritas preconceitusas mente fechada comercial apenas mostra amor amor independente sexo algo todos deveriam saber aceitar nao porque comercial mostra casais homosexuais filho filha ira tambem user escolhe gay hetero ninguem influenciado gay hetero coloquem mente pequena preconceituosa voces,0
eita porra user acordou milhão 😁,0
user user todos vacinados vc otário tomou vacina q ficar casa,0
user coisa útil pra ensinar gay particularidade precisa virar ensinamento,0
kkkkkkkkkkkkkkkkkkkkkkkk user user bom user merece todas meninas chatinhas falusero so disso user pacienciaa filme chato porra olha melhooooooooooooor sao comentarios kkkkkkkkkkkkkkkkkkk neguinho kerendo pegar aki hauahuaha user vc interpretou cara la maravilhosamente p user user user user user user x user user user user user ae,0
nada merece estréia público palco sempre lar bichinha ❤️ user url,0
assisti porra ontem claro tava apenas acompanhando umas amigas apenas enfim prestei atenção algumas partes tipo cabana quase expulso sala gritar alem corno vampirinho viado bom felipe continue botando pra foder todas boiolagens atualidade fã cara d,0
absurdo ficar presos resto vida monstros 🤮🤮🤮 user brasil user,1
kkkkkkkkesse cara foda passo fan delehehe,0
pai falando show coldplay curitiba sp gente vaikkkkkkkkkkk vou chorar show todo lembrando daquele desgraçado lazarento,0
igor 🔫🤫 calado,0
comprei chinelo tão imundo havaianas tô odioooo,0
user tá bêbado ladrão sai pra rua lixo,0
difícil última romântica século putaria 😓😓,0
acho palavras pouco sincero user mano sorte 🍀 porque bateu nele personal homem familia queria ver traficante bandido possessivo estaria vivo user estaria morto vida coisa acho acontecer tomara morador rua arrume trabalho arrume mulher solteira menos userk mulher fato cure personal muita calma porque historia user user user 🙏🏾,0
user chato cacete ficou claro porque nunca gostei professores história,0
rt user raça maldita chama “liberdade expressão” url,0
coitadas dessas crianças sabem dizem todas desorientadas,0
negros vão voltar senzalas mulheres vão voltar pra cozinha gays nunca voltarão pro armário adorei comercial pudesse curtiria mil vezes deslikes recuem intimidem batalha existe vitória sacrifícios vamos calar choro livre gratuito livre,0
user esqueceu denovo boneco stackar fazer mds consegue mongoloide ler oque digitei cara,0
lixo espero saqueiem todas lojas puxa saco vergonha presidente cretino fodase,0
user user gorda user fofa user,0
user meia tigela vai queimar 🔥 fogo 🔥 inferno,0
user lixo povo brasileiro bolsonaro user congresso nacional user contra população user,0
progredir regime piada neh único progresso merecem caminho pra pena morte user nojo desse país merda deixa imundícias sai nojo ainda escutar advogados falando pena morte olha aí sorrindo rua sendo feliz criança cadê,1
user deputado fajuta pilantra dois inquéritos bonitos justiça 😂😂😂😂🤣🤣😂te fode,0
bofe acordou agora pqp,0
tipo serie arrumese gorda0,0
melhor momento entrevista minuto user 😂 cara esquerdistas metrópoles diz votou bolsonaro votará novamente alguém margem sociedade noção realidade ocorre brasil macacos auditório velha imprensa kkk,0
acha eh porra nenhuma lixo menina 🤮,0
cara gosto monark nessa ferro bonito melhor sair user,0
brasileiros sao burro klr,1
ninguém vê jornalistas isolamento socialfica casa idiotas inúteisbando hipócritas servem nada,1
user clbk otário vai lá cornão,0
hoje ir ibura amanhã novo inferno viu🤡🤡🤡,0
nsgocio q baitola porra tão difícil conectar direito pessoas consigo q parada relação morrido ainda sinto bem jeito so falar pessoa finada ideia amizade sumiu,0
user user demônio inferno nunca,0
aceito crítica falar deste trabalho falar algo recriminas devias estudar literatura dizer tanta merda lamento vez brasileiro mostre burro bem contudo serves alguma coisa soltar gargalhada aqui portuguesinha bigode,0
propaganda nojenta igual sanduícheuser,0
enfim posso odiar crepúsculo coisa chula user vc apenas quer fazer fita quer momento popularidade ninguém user benção filhote cruz credo,0
poha fiz vídeo fofo várias pessoas 1 2 responderam vão tudo tomar cu,1
user pessoas desrespeitarem outras babando ovo daquele vai terminar quebrar todo povo fazer rico pessoas ainda ricas user gente tão idiota acreditar governos real antes ficava raiva hoje pra mim todo mundo morrer conta doença fome importa,0
user quiser levar p equador n deixa odeio país 😭,0
user mereceu simplesmente cancelamento adianta retratar deve piedade desse tipo gente fogo racista porra falou muita merda adianta culpa bebida expressou algo concretizado cabeça crlh,0
user ladraoooooo corrupção pior espécie humano pode existente mafioso bandido vagabundoooo mentiroso rato esgoto etc…,0
vontade meter porrada nessa putinha gordofobica,0
bola pra frente agora partiu projeto novo pro flow pro user gente extremista ficar cancelando todo mundo vai sobrar planeta vai cancelado cagaçao regra,0
user porra q assunto chato caras insistem nessa pauta user achou pênalti 95 árbitros q comentam sobre arbitragem televisão brasileira acharam pênalti pronto próximo assunto,0
user user volta fazer videos aqui pessoal ainda gosta ti sabemos user nazista ta fumado masconha,0
user moral user pode mil desculpas to pouco fodendo fala besteira merece consequências assunto precisa dialogos sobre porque acontecimento bosta matou milhões fodase comunismo fodase narciizismo merda merece nenhum tipo atemção,0
user user chafarotes 💩 ridiculos,0
olha porra pqppp url,0
porra oscar mano quero cara vá pra puta pariu,0
mlk nojento caralho,0
user viadinho nao viu mensagem,0
parabéns viado tudo bom pra cria q deus abençoe sempre sucesso pra vc ❤❤ user url,0
humano jeito independente gorda magra aceita daí opinião outro importante feliz user passa user vaidade nada dessa vida leva vê dez outro acha gorda porque gosta magro gordo vai matar,0
bem podia morrer todo mundo né,1
user pois supere fudido caralho,0
caralho 1 real jaqueta gente chocada,0
idiotas bandeira brasil user,1
perseguiu garoto programa inteiro pra final deve castigo né kkkkkk silvana,0
user ex presidiário cana corrupção lavagem dinheiro seguido muitos jumentos aproveitadores querem voltar roubar url,1
kkkkkk globo lixo,0
quero foder boca aguentar,0
user tomei nojo dessa hari user,0
user user tô vendo roubo vcs dá conviver solução excluílos política bando ladrões povo acordou,1
figurinos ridículos kkkkkkkkkkk,0
user user vc podreum babaca inútil,0
caralho palavra desgraçada joguei url hashtag 56 🔥 18 ⬛⬛🟨⬛⬛ ⬛🟨⬛🟨⬛ 🟨🟨🟨🟨⬛ ⬛🟨🟩🟨🟨 🟩🟩🟩🟩🟩,0
friozinho bom p fuder f1,0
babaca irresponsável insensato atropelou pai moto odeio deixar pai chão fugir odeio porque deixou família abalada odeio porque agora hospital esperando cirurgia pague fez depender ódio…,0
cliquei porque vi canal globo lixo,0
virgem sexo virgem pensamento gosto livros adorei video,0
user vai lá bandido matou celso daniel começa aí quero ver vc lula eh vagabundo corrupto velho mentiroso faz favor país fim vida miserável ladrão,0
butler famoso afunda lobby lowry volta pra toronto safado,0
foca fez graça hj😅,0
eh lacracao pessoa querendo impor visao limitada outros kkkkkk acorda lacrador 20 sim tome algo ruim,0
user maconha vergonha,0
user user paquetá melhor marcando altoentão coloca arão meia seleçãonão fode porra kkkkkkkk crf pra fazer comparação ridícula,0
apanhou pouco olha quanta asneiras cara falou c tá loco,0
user user user user tão cruel quanto hitler,0
user falando monark realmente apoiasse nazismo infeliz comentário fez assunto sério debatido conversa informal bebendo fumando faz sempre todos sabem qualquer pessoa alguma forma embriagada algum momento vai falar besteira importante reconhece erro lembrando comunismo tratado mesma forma porque muitos aí capacidade comemorar data aniversário stálin matou milhares pessoas fome outros ditadores genocidas totalizando 100 milhões pessoas mortas,0
vai cagar tomar vergonha cara porque filme nunca viu vampiro verdade pois existem então pode inventar quiser,0
irmão putinho comigo pq quero ir votar blusa vermelha 🤣,0
povo aí pode chamado povo brasileiro ainda têm coragem falar petistas baderneiros dar dó desse pessoal,1
user aewww user user compara gays user user merecem issosão pessoas qualquer outras userter coisa user eh menos ta fazendo algo infantil aqui fazendo comentarios dando chato intelectual pohha user merece,0
última vez alguém tentou fazer graça irmão sai tanto porrada mãe saiu banho desesperada indo rua tirar cima fdp mexe comigo mexe irmãos,0
sim ministro canalha condenado fraude user policiais militares paulistas cavalos ogros q comandam icmbio transferiram maior oceanógrafo brasil unidade ibama sertão nordestino onde mar,1
péssimo terrível user doutrina aceita casa,0
user falando q filhos vão ver virar gayeu vi ainda heteron sai aí dando bundaeles têm q abrir mente user fala ame próximo si mesmoentão pensem reflitam cima dessa frase,0
user imbecilidade desse mulher,0
lei 35 anos user aparece ninguém pra mudar leis antigas falhas user país merda tanto bandido 🤦‍♂️🤦‍♂️🙄,0
bora gente samba crentes cú quente pode parar vamos divulgar ainda comercial,1
user vc podre felipe sempre acompanhei sei q faz sentido nunca personagem sim oq vc mostra hoje cara bonzinho cada dia máscara cai vc postava fique casa jogar bola agora merda vc fez bruna vc fraude,0
user user patrulheiro merda user compraram perfuminhos pro pastor,0
user ainda existe pessoas assistem merda provavelmente tbm apoiadores nazismo vermes merda canal deveria excluído,0
ai mano mesquinharia caralho,0
rt user carlos sorriso teclado celular shakira ônibus cabelo desemprego uai noia caraio corno leo recife joão pessoa maquiagem ca…,0
dps paro troca ideia flor fica brava menina chata mn,0
gente enrustida hipócrita tanta coisa errada mundo querem implicar forma amar outros vai carpir quintal lavar truxa roupa suja,1
user user maldito doando porcarias naquela loja esgoto compraria qualquer coisa,0
user n denunciaría nenhum assassino parente mataría user iría ter regalías né,0
absurdo bandido desse matou própria filha user país lei,0
semvergonha abençoada tão querendo explicar inexplicável conversa surto,0
mulher surtada nocao,0
user aí negócio traveco,0
mulher chata quer mandar todo mundo pessoas fala educaçao so responde mal,0
florista fodido tá quatro passos morrer url,0
assistindo 4 anos foda perceber pai gosta crepúsculo pqp,0
user ficção fã rede globosta controla cérebro vc altamente dependente vc tantos outros consegue viver cotidiano tal falar sobre,0
agora q to sozinho nesse mau caminho cheio piranha querendo daaaaa,0
😱 user eis todos gostam vossa rapariga kkkkkkkkkkkk,0
karma vem rápido né palhaço 🤣😮‍💨,0
user céucomo pessoa acha normal genteque coisa feiamais ridicula mundoamiga vai tratar corpo todo inflamadota gritando socorroe barriga essajesus misericórdia user acho user deve amarpra ta matando assim poucose user tratar user vai ver filha cresce menos netosmeu user usereu sigo pra mim poder ver ate aonde obesidade pode chegar destruir vidamuita luz pra user,0
tô chrosndo igual putinha vsf url,0
user user user user user jornalismo comunicação user user,0
user ent vai merda,0
user user falsos nacionalistas apropriaram bandeira gostam babar ovo americano,1
user lgbt s贸 falta vegetariano n茫o sei conseguir sinto lixo eletr么nico,0
user vc tá passando vergonha piriguete,0
user user insuportável user cínico incrível irmão chama user tão cínico quanto,0
user user realmente acabando festival msmpq artista mundo inteiro manifestando contra milicianoassassinoladrão erárioo bozo vai contragolpear festival acéfalo sertanejoaí apoio🤣😎,0
grande user empresas seguem padrão conservador idiota vai ter comercial liberal sim reclamar vai ter beijos tudo conservadores procurem fazer parem fiscalizar foda alheia,0
user porque torce contra né pa burrinho demais,0
mentira q primeiro show juliette bicha ta arrasando hashtag,0
choro esquerdoloides ver video,1
partes tretas acabaram pena user tudo agente queria falar pode kkkk,0
tão patético brasileiro gosta desse tipo coisa,1
vez terem levado streamrs programa deveriam ter chamado professores conteúdo ainda espalhariam conhecimento preciso fu colocarem pés chão chamarem pessoa valha pena,0
agr fdp sentimentos,0
arrepende alguma coisa — arrependo nada tudo fiz trouxe algo felicidade pra caralho aprendizado sobra url,0
user situação merda,0
user user educadao user dorme igual antatem gritar,0
hipocrisia dessa geração tamanha fato falar user quer dizer vc concorda falar alemanha user historia mostrou hitler sucesso pois soube influenciar pessoas pessoas apoiaram integralmente alguns medo outras pois concordarem fato ler livros história claro impossivel eliminar povo concordar cultura pequeno demais humano normal enfim hoje ainda guerra veja ocorre mundo ninguem fica ofendido minoria atacada cuidam alguns forma justa outros fato humano bondoso tira cueldade dentro todos,0
user tal user laysa face user puta user pariu user cu fica user user filme fala user nuser parte user user user user user user user user userr saber user filme user user menos parte user gosto menos user merda user user,0
conheço surtos psicóticosmeu marido vzs teme pensa sexo,0
user vai tomar cu então,0
user culpa falta imagiuseração user couserseguir distiuserguir literatura realidade user user edword és user user bella estaria morta user temperatura corpural bastauserte queuserte humauseros utilizaa evitar k morra edword useruuserca poderia fazer pois tão gelado mármore userega fazer amor porque medo magoar fisicameuserte ter trausersformar salvar decide casar primeiro,0
user user user vc foda gabi,0
gosta meter loko jojo fica gritando orelha acha q certa tudo,0
sim briga comigo otário tudo acontece mulher culpa,0
andei pesquisando vi crítica especializadacrepúsculo péssimouma grande porcariaa históriao livrotudo,0
user user user user tanta besteira,0
user gosto vídeo clika gostei fode chorar,0
user enfia carola cu,0
user user huashuahsahua livro mulherzinha user vampiros brilham sol queimam leia anne user,0
peito tá doendo pqp,0
meia bamba bem pentelhuda algum puto boa vista pra deixar ponto bala user user user user user user user user user user user user url,0
user narizinho pior fazendeira pqp,0
pessoas ricas mídia acham podem fazer quiser vão ficar impune fudeu perdeu várias parcerias casamento irmã casamento aumentou contágio,0
mta gente defendendo monark puserp mano coisas user user usermais falaele ta saindo puser ficar destrói c flow mta user diz user user user userazista claramente tava defendendo idéias nazistasantissemitas useruem direito racista nazista user falou gota dagua user falou caminhão merda user pegar programa ate ontem coisa absurda enormidade user jeito mano destrutivo puser n controle user fala acha user so puser apresenta talk show direito d falar useruser coisa nada vai rolar bom user nenhum castigo seuser eternomas cara user rever conceitos claramente alguem user opinião totalmente destrutiva dessa n direito opinar p milhões pessoas inclusive gente c mentalidade user formada ta ainda pode influenciado p cara p mim lamentaveltomara user rapaz mude vida vou deixar auserui pedido p flow retirar episodio ar kkkkkk,0
rt user melhor onda história wsl ridículo filipe toledo url,0
comedor casada 👍,0
user doentio saber sujeito desses ministro economia totalmente despreparado assim todos melicianos desse governo,1
dedo quente nesse cu geladoo uahsuahausaushaus user user mil vezes,0
user tanta user monark olha pro lado kkk desprezo total,0
reclamam solidão mulher negra sendo chata assim quero ver namora traste url,0
governo comprar vacina user pesquisas governo 0ode fuder sim população independente povo unido,1
è ai menininhas merda cabeça s,1
tao certo envolver crianca foda porque fala sobre fome brasil ajudar pessoas comida,0
user juliah user user ama todos sim bíblia escrito abominável relação homem outro intuito outro mulher vamos maldade nisso pois usando crianças nesse anúncio defendendo aí lucro cada escolhe oque quer oque fazendo nesse comercial manipular crianças serem homossexuais agora veja alguma criança comercial indo contra intuito,0
user acha mina lixo pqp,0
user user gorda user obesa caretas user faz user,0
user foda,0
user retardados,1
vai impecilho vida amor deus vá pra puta pariu,0
hashtag vc q acaso acha q jesy feia gorda parece mulher chuck vc cego problemas url,0
internet fdp estressa 🤯🤯,0
dá notícia direito jornal merda caralho cara esfaqueado vcs vem falar q atingido bando bosta,1
user user santos user user poucos fazem vira espetáculo user user user user saber prender ladrão política mata literalmente população vai perceber decorrer ano melhor alguém realmente novo viciados roubar prefiro moro viciado prender rouba justiça país vai sempre continuar bagunça ceará user começou aqui 40 favelas agora 800 blá blá blá bonito justifique desgraça dessa cínicos bandidos querer defender user multiplicador favelas user,1
mulherzinha capeta vai ter consideração casa caralho,0
pouca vergonha covardia usar crianças tipo coisajá passou limites,0
